Folsom Temperature Profiles (2001-2021) - All Sites,,,
JDAY,Depth,Temp,Seg
7123.5,21.38,14.18,151
7123.51,22.92,13.58,151
7123.51,24.47,12.99,151
7123.51,25.98,12.33,151
7123.51,27.53,11.89,151
7123.51,29.05,11.72,151
7123.51,30.5,11.52,151
7123.51,32.08,11.27,151
7123.51,33.62,11.19,151
7123.51,35.06,11.18,151
7123.51,36.65,11.03,151
7123.51,38.16,10.87,151
7123.51,39.69,10.77,151
7123.51,41.22,10.74,151
7123.51,42.76,10.64,151
7123.51,44.25,10.57,151
7123.51,45.76,10.37,151
7123.51,47.29,10.13,151
7123.51,48.78,10.11,151
7123.51,50.45,10.1,151
7123.51,51.72,10.08,151
7136.5,0.17,26.48,151
7136.5,0.32,26.49,151
7136.5,1.54,26.21,151
7136.5,3.15,25.72,151
7136.5,4.62,25.09,151
7136.5,6.14,23.17,151
7136.5,7.63,21.22,151
7136.5,9.25,19.42,151
7136.5,10.79,18.49,151
7136.5,12.47,17.84,151
7136.5,13.79,17.43,151
7136.5,15.31,16.74,151
7136.5,17.18,15.87,151
7136.5,18.39,15.51,151
7136.5,19.86,15.24,151
7136.51,21.41,14.71,151
7136.51,22.99,14.32,151
7136.51,24.44,13.79,151
7136.51,26.06,13.49,151
7136.51,27.45,12.99,151
7136.51,29.07,12.48,151
7136.51,30.57,12.19,151
7136.51,32.25,11.87,151
7136.51,33.56,11.76,151
7136.51,35.14,11.6,151
7136.51,36.72,11.42,151
7136.51,38.24,11.26,151
7136.51,39.64,11.16,151
7136.51,41.33,11.06,151
7136.51,42.78,10.95,151
7136.51,44.23,10.86,151
7136.51,45.9,10.76,151
7136.51,47.39,10.62,151
7136.51,50.57,10.49,151
7153.5,0.42,26.51,151
7153.5,1.56,26.48,151
7153.5,3.13,26.34,151
7153.5,4.65,25.71,151
7153.5,6.26,24.43,151
7153.5,7.69,22.53,151
7153.5,9.19,20.89,151
7153.5,10.73,19.31,151
7153.5,12.23,19.02,151
7153.5,13.83,18.05,151
7153.5,15.33,17.72,151
7153.5,16.8,17.15,151
7153.5,18.36,16.38,151
7153.5,19.86,15.51,151
7153.5,21.39,14.79,151
7153.51,24.45,14.19,151
7153.51,25.92,13.66,151
7153.51,27.44,13.28,151
7153.51,29.03,12.97,151
7153.51,30.55,12.76,151
7153.51,32.09,12.39,151
7153.51,33.58,12.11,151
7153.51,35.12,11.94,151
7153.51,36.64,11.83,151
7153.51,38.11,11.76,151
7153.51,39.69,11.57,151
7153.51,41.22,11.36,151
7153.51,42.72,11.23,151
7153.51,44.21,11.12,151
7153.51,45.74,10.94,151
7153.51,47.28,10.72,151
7153.51,48.8,10.71,151
7153.51,49.43,10.7,151
7187.5,0.16,26.1,151
7187.5,0.31,26.09,151
7187.5,1.55,25.97,151
7187.5,3.07,25.83,151
7187.5,4.6,25.77,151
7187.5,6.17,25.6,151
7187.5,7.66,23.55,151
7187.5,9.18,21.86,151
7187.5,10.81,20.62,151
7187.5,12.25,20.07,151
7187.5,13.76,19.54,151
7187.5,15.33,19.04,151
7187.5,16.85,18.58,151
7187.5,18.33,18.28,151
7187.5,19.93,17.91,151
7187.51,21.35,17.46,151
7187.51,22.89,16.43,151
7187.51,24.44,16.07,151
7187.51,26.01,15.31,151
7187.51,27.55,14.93,151
7187.51,29.1,14.42,151
7187.51,30.52,14.01,151
7187.51,32.19,13.51,151
7187.51,33.6,13.36,151
7187.51,35.08,13.14,151
7187.51,36.82,12.81,151
7187.51,38.35,12.71,151
7187.51,39.64,12.57,151
7187.51,41.29,12.25,151
7187.51,42.7,11.99,151
7187.51,44.24,11.78,151
7187.51,45.74,11.63,151
7187.51,46.82,11.18,151
7199.5,0.3,23.75,151
7199.5,1.51,23.72,151
7199.5,3.04,23.69,151
7199.5,4.6,23.67,151
7199.5,6.12,23.66,151
7199.5,7.52,23.66,151
7199.5,9.26,23.34,151
7199.5,10.67,21.94,151
7199.5,12.18,19.51,151
7199.5,13.79,18.95,151
7199.5,15.17,18.71,151
7199.5,16.75,18.37,151
7199.5,18.21,18.21,151
7199.5,19.79,17.87,151
7199.5,21.33,17.57,151
7199.51,22.9,17.51,151
7199.51,24.55,17.32,151
7199.51,25.97,16.36,151
7199.51,27.49,16.32,151
7199.51,28.99,16.08,151
7199.51,30.52,15.82,151
7199.51,32.05,15.26,151
7199.51,33.63,14.93,151
7199.51,35.12,14.38,151
7199.51,36.63,14.05,151
7199.51,38.08,13.91,151
7199.51,39.65,13.21,151
7199.51,41.17,12.88,151
7199.51,42.75,12.56,151
7199.51,44.47,11.62,151
7199.51,45.9,11.17,151
7199.51,46.53,11.08,151
7214.5,0.2,20.79,151
7214.5,0.4,20.82,151
7214.5,1.62,20.77,151
7214.5,3.07,20.67,151
7214.5,4.69,20.64,151
7214.5,6.16,20.63,151
7214.5,7.8,20.63,151
7214.5,9.37,20.58,151
7214.5,10.9,20.51,151
7214.5,12.35,19.79,151
7214.5,13.89,18.95,151
7214.5,15.29,18.51,151
7214.5,16.77,18.28,151
7214.5,18.42,17.86,151
7214.5,19.93,17.58,151
7214.51,21.54,17.47,151
7214.51,23.02,17.19,151
7214.51,24.5,16.92,151
7214.51,26.12,16.79,151
7214.51,27.51,16.38,151
7214.51,29.03,16.18,151
7214.51,30.5,15.52,151
7214.51,32.16,15,151
7214.51,33.64,14.47,151
7214.51,35.16,14.01,151
7214.51,36.66,13.63,151
7214.51,38.12,12.97,151
7214.51,39.83,12.61,151
7214.51,41.24,12.14,151
7214.51,42.76,11.84,151
7214.51,44.24,11.49,151
7214.51,45.53,11.13,151
7228.5,0.24,18.77,151
7228.5,1.65,18.7,151
7228.5,3.07,18.62,151
7228.5,4.59,18.57,151
7228.5,6.19,18.56,151
7228.5,7.65,18.56,151
7228.5,10.72,18.55,151
7228.5,13.74,18.54,151
7228.5,15.34,18.5,151
7228.5,16.92,18.38,151
7228.5,18.37,18.17,151
7228.5,19.83,17.76,151
7228.5,21.52,17.41,151
7228.5,22.95,17.08,151
7228.5,24.42,16.75,151
7228.51,26.01,16.48,151
7228.51,27.5,16.28,151
7228.51,28.98,15.9,151
7228.51,30.52,15.42,151
7228.51,32.09,15.23,151
7228.51,33.78,15.07,151
7228.51,35.09,14.86,151
7228.51,36.63,14.35,151
7228.51,38.18,14.14,151
7228.51,39.89,13.44,151
7228.51,41.35,12.99,151
7228.51,42.77,12.14,151
7228.51,43.94,11.64,151
7250.5,0.18,16.33,151
7250.5,1.66,16.31,151
7250.5,3.19,16.28,151
7250.5,4.72,16.27,151
7250.5,6.03,16.27,151
7250.5,7.79,16.27,151
7250.5,9.17,16.27,151
7250.5,10.79,16.27,151
7250.5,12.34,16.27,151
7250.5,13.61,16.26,151
7250.5,15.25,16.26,151
7250.5,16.73,16.26,151
7250.5,18.24,16.26,151
7250.5,21.37,16.12,151
7250.5,22.94,16.06,151
7250.51,24.7,15.99,151
7250.51,26.07,15.77,151
7250.51,27.58,15.4,151
7250.51,28.99,15.08,151
7250.51,30.46,14.78,151
7250.51,32.02,14.43,151
7250.51,33.67,14.16,151
7250.51,35.32,13.87,151
7250.51,36.72,13.72,151
7250.51,38.37,13.63,151
7250.51,39.46,13.59,151
7250.51,41.33,12.87,151
7250.51,41.78,12.34,151
7277.5,0.33,13.74,151
7277.5,1.64,13.73,151
7277.5,3.06,13.72,151
7277.5,4.62,13.54,151
7277.5,6.11,13.5,151
7277.5,7.63,13.49,151
7277.5,9.19,13.49,151
7277.5,10.7,13.48,151
7277.5,12.2,13.48,151
7277.5,13.76,13.48,151
7277.5,15.29,13.48,151
7277.5,16.89,13.47,151
7277.5,18.33,13.47,151
7277.5,19.87,13.43,151
7277.5,21.34,13.43,151
7277.51,22.94,13.42,151
7277.51,24.42,13.28,151
7277.51,25.97,13.21,151
7277.51,27.47,13.13,151
7277.51,28.97,13.08,151
7277.51,30.51,12.94,151
7277.51,32.05,12.73,151
7277.51,33.52,12.02,151
7277.51,35.06,11.78,151
7277.51,36.6,11.33,151
7277.51,38.12,11.14,151
7277.51,38.3,11.13,151
7307.5,0.32,11.16,151
7307.5,1.55,11.14,151
7307.5,3.1,11.11,151
7307.5,4.61,11.11,151
7307.5,6.1,11.1,151
7307.5,7.78,11.09,151
7307.5,9.23,11.09,151
7307.5,10.81,11.08,151
7307.5,12.27,11.07,151
7307.5,13.82,11.06,151
7307.5,15.26,11.06,151
7307.5,16.81,11.04,151
7307.5,18.36,10.96,151
7307.5,19.96,10.76,151
7307.5,21.41,10.58,151
7307.51,22.99,10.4,151
7307.51,24.45,10.26,151
7307.51,26.04,10.21,151
7307.51,27.54,10.17,151
7307.51,29.08,10.1,151
7307.51,30.57,10.03,151
7307.51,32.19,9.99,151
7307.51,33.6,9.96,151
7307.51,35.23,9.69,151
7307.51,36.64,9.17,151
7307.51,38.16,8.77,151
7341.5,0.32,10.33,151
7341.5,1.54,10.28,151
7341.5,3.1,10.07,151
7341.5,4.59,10.03,151
7341.5,6.19,10.01,151
7341.5,7.74,10,151
7341.5,9.23,9.99,151
7341.5,10.7,9.98,151
7341.5,12.26,9.94,151
7341.5,13.76,9.89,151
7341.5,15.4,9.89,151
7341.5,16.85,9.87,151
7341.5,18.36,9.84,151
7341.5,19.91,9.81,151
7341.5,21.46,9.81,151
7341.51,22.96,9.77,151
7341.51,24.5,9.71,151
7341.51,25.99,9.64,151
7341.51,27.46,9.6,151
7341.51,29.03,9.5,151
7341.51,30.59,9.42,151
7341.51,32.09,9.28,151
7341.51,33.63,8.87,151
7341.51,35.17,8.48,151
7341.51,36.09,7.99,151
7369.5,0.32,11.86,151
7369.5,1.55,11.69,151
7369.5,3.07,11.64,151
7369.5,4.58,11.6,151
7369.5,6.13,11.41,151
7369.5,7.65,11.23,151
7369.5,9.17,11.06,151
7369.5,10.72,10.97,151
7369.5,12.36,10.69,151
7369.5,13.85,10.45,151
7369.5,15.32,10.08,151
7369.5,16.95,9.95,151
7369.5,18.3,9.87,151
7369.5,19.87,9.76,151
7369.5,21.44,9.71,151
7369.51,22.94,9.62,151
7369.51,24.42,9.54,151
7369.51,25.99,9.33,151
7369.51,27.65,9.28,151
7369.51,29.04,9.11,151
7369.51,30.57,8.93,151
7369.51,32.25,8.87,151
7369.51,33.55,8.86,151
7369.51,35.13,8.84,151
7410.5,0.32,16.15,151
7410.5,1.41,14.92,151
7410.5,3.19,14.23,151
7410.5,4.62,12.66,151
7410.5,6.26,12.21,151
7410.5,7.68,12.09,151
7410.5,9.3,11.9,151
7410.5,12.29,11.73,151
7410.5,13.78,11.57,151
7410.5,15.26,11.33,151
7410.5,16.9,10.66,151
7410.5,18.38,10.56,151
7410.5,19.86,10.54,151
7410.5,21.4,10.49,151
7410.5,22.89,10.48,151
7410.51,24.49,10.39,151
7410.51,25.99,10.23,151
7410.51,27.49,10.11,151
7410.51,29.03,10.04,151
7410.51,30.51,9.94,151
7410.51,32.08,9.93,151
7410.51,33.66,9.92,151
7410.51,35.1,9.87,151
7410.51,36.82,9.86,151
7410.51,38.13,9.86,151
7410.51,39.79,9.82,151
7410.51,41.37,9.81,151
7431.5,0.36,20.22,151
7431.5,1.53,19.71,151
7431.5,3.06,18.87,151
7431.5,4.7,18.29,151
7431.5,6.27,18.03,151
7431.5,7.67,17.42,151
7431.5,9.29,15.48,151
7431.5,11.01,14.8,151
7431.5,12.28,13.58,151
7431.5,13.78,13.15,151
7431.5,15.3,12.57,151
7431.5,16.97,11.72,151
7431.5,18.41,11.47,151
7431.5,20.06,11.33,151
7431.5,21.44,11.08,151
7431.51,22.9,10.77,151
7431.51,24.44,10.66,151
7431.51,26.05,10.57,151
7431.51,27.54,10.39,151
7431.51,28.92,10.35,151
7431.51,30.53,10.28,151
7431.51,32.06,10.24,151
7431.51,33.62,10.18,151
7431.51,35.1,10.1,151
7431.51,36.73,10.03,151
7431.51,38.25,9.94,151
7431.51,39.72,9.91,151
7431.51,41.2,9.94,151
7431.51,42.77,9.86,151
7431.51,44.12,9.85,151
7431.51,45.63,9.84,151
7445.5,0.42,20.18,151
7445.5,1.59,20,151
7445.5,3.08,19.86,151
7445.5,4.66,19.78,151
7445.5,6.24,17.73,151
7445.5,7.74,16.04,151
7445.5,9.22,15.53,151
7445.5,10.78,15.23,151
7445.5,12.21,14.98,151
7445.5,13.75,14.59,151
7445.5,15.26,14.14,151
7445.5,16.81,13.33,151
7445.5,18.35,12.95,151
7445.5,19.94,12.28,151
7445.5,21.39,12.12,151
7445.51,22.99,11.79,151
7445.51,24.45,11.6,151
7445.51,25.93,11.37,151
7445.51,27.58,11.2,151
7445.51,29,11.04,151
7445.51,30.59,10.86,151
7445.51,32.11,10.73,151
7445.51,33.57,10.71,151
7445.51,35.08,10.53,151
7445.51,36.68,10.45,151
7445.51,38.19,10.36,151
7445.51,39.69,10.31,151
7445.51,41.17,10.26,151
7445.51,42.71,10.13,151
7445.51,44.28,10.04,151
7445.51,45.77,9.96,151
7445.51,46.88,9.95,151
7459.5,0.15,23.94,151
7459.5,1.6,23.25,151
7459.5,3.11,22.85,151
7459.5,4.66,21.69,151
7459.5,6.23,21.03,151
7459.5,7.7,20.2,151
7459.5,9.24,18.15,151
7459.5,10.79,16.81,151
7459.5,12.23,16.13,151
7459.5,13.79,15.17,151
7459.5,15.47,14.83,151
7459.5,16.97,14.34,151
7459.5,18.21,13.64,151
7459.5,19.69,13.03,151
7459.5,21.55,12.29,151
7459.51,22.95,12.08,151
7459.51,24.22,11.59,151
7459.51,26.06,11.3,151
7459.51,27.7,11.22,151
7459.51,29.11,11.08,151
7459.51,30.65,10.9,151
7459.51,31.98,10.74,151
7459.51,33.3,10.66,151
7459.51,35.2,10.53,151
7459.51,36.64,10.38,151
7459.51,38.11,10.29,151
7459.51,39.74,10.17,151
7459.51,41.24,10.13,151
7459.51,42.45,10.06,151
7459.51,44.28,10.06,151
7459.51,45.79,10.05,151
7459.51,47.3,10.03,151
7459.51,47.55,10.03,151
7473.5,0.19,22.86,151
7473.5,1.65,22.84,151
7473.5,3.14,22.62,151
7473.5,4.83,22.54,151
7473.5,6.23,22.5,151
7473.5,7.84,21.22,151
7473.5,9.15,20.06,151
7473.5,10.78,18.43,151
7473.5,12.3,16.54,151
7473.5,13.84,15.66,151
7473.5,15.37,14.76,151
7473.5,16.78,14.36,151
7473.5,18.09,14.11,151
7473.5,20.35,13.44,151
7473.5,21.48,13.14,151
7473.51,22.95,12.47,151
7473.51,24.48,12.11,151
7473.51,26.11,11.84,151
7473.51,27.54,11.65,151
7473.51,28.83,11.56,151
7473.51,30.5,11.36,151
7473.51,32.08,11.15,151
7473.51,33.61,11.12,151
7473.51,35.15,10.99,151
7473.51,36.71,10.83,151
7473.51,38.14,10.78,151
7473.51,39.5,10.67,151
7473.51,41.22,10.56,151
7473.51,42.74,10.43,151
7473.51,43.93,10.35,151
7473.51,45.62,10.34,151
7473.51,46.03,10.32,151
7487.5,0.31,25.56,151
7487.5,1.53,25.51,151
7487.5,3.15,25.12,151
7487.5,4.52,24.87,151
7487.5,6.25,23.83,151
7487.5,7.72,23.46,151
7487.5,9.06,22.87,151
7487.5,10.91,20.34,151
7487.5,12.44,18.89,151
7487.5,13.84,16.66,151
7487.5,15.24,15.35,151
7487.5,16.87,14.56,151
7487.5,18.43,14.03,151
7487.5,19.77,13.54,151
7487.5,21.39,12.99,151
7487.51,22.99,12.51,151
7487.51,24.23,12.35,151
7487.51,25.99,11.96,151
7487.51,27.54,11.67,151
7487.51,28.99,11.62,151
7487.51,30.61,11.42,151
7487.51,32.11,11.29,151
7487.51,33.5,11.22,151
7487.51,35.16,11.18,151
7487.51,36.75,11.12,151
7487.51,38.18,10.9,151
7487.51,39.7,10.75,151
7487.51,41.44,10.7,151
7487.51,42.71,10.67,151
7487.51,44.38,10.64,151
7550.5,0.3,25.51,151
7550.5,1.55,25.51,151
7550.5,3.05,25.49,151
7550.5,4.59,25.42,151
7550.5,6.14,25.15,151
7550.5,7.74,24.35,151
7550.5,9.21,22.83,151
7550.5,10.69,21.94,151
7550.5,12.28,20.84,151
7550.5,13.92,20.13,151
7550.5,15.28,19.85,151
7550.5,16.83,19.23,151
7550.5,18.33,18.96,151
7550.5,19.87,18.45,151
7550.5,21.35,17.87,151
7550.51,22.94,17,151
7550.51,24.48,15.97,151
7550.51,25.9,15.13,151
7550.51,27.46,14.26,151
7550.51,29.03,13.47,151
7550.51,30.52,12.66,151
7550.51,32.17,12.09,151
7550.51,33.57,11.76,151
7550.51,35.18,11.57,151
7550.51,36.81,11.24,151
7564.5,0.39,23.48,151
7564.5,1.52,23.47,151
7564.5,3.08,23.47,151
7564.5,4.65,23.45,151
7564.5,6.18,23.28,151
7564.5,7.64,23.13,151
7564.5,9.16,22.43,151
7564.5,10.89,20.98,151
7564.5,12.27,20.35,151
7564.5,13.85,20.08,151
7564.5,15.3,19.73,151
7564.5,16.77,19.46,151
7564.5,18.34,19.23,151
7564.5,19.85,19.14,151
7564.5,21.39,18.73,151
7564.51,22.93,18.28,151
7564.51,24.45,18,151
7564.51,26,16.23,151
7564.51,27.56,14.71,151
7564.51,28.96,13.38,151
7564.51,30.52,12.66,151
7564.51,32.06,12.16,151
7564.51,33.64,11.78,151
7564.51,35.24,11.45,151
7585.5,0.3,22.07,151
7585.5,1.53,22.03,151
7585.5,3.12,21.97,151
7585.5,4.62,21.94,151
7585.5,6.15,21.77,151
7585.5,7.68,21.73,151
7585.5,9.23,21.34,151
7585.5,10.68,20.8,151
7585.5,12.26,20.17,151
7585.5,13.72,19.75,151
7585.5,15.27,19.39,151
7585.5,16.87,19.05,151
7585.5,18.33,18.93,151
7585.5,19.85,18.61,151
7585.5,21.38,18.36,151
7585.51,22.88,18.24,151
7585.51,24.39,17.94,151
7585.51,25.94,17.79,151
7585.51,27.6,16.94,151
7585.51,29.02,15.57,151
7585.51,30.5,14.33,151
7585.51,32.13,12.98,151
7585.51,33.68,12.17,151
7585.51,34.7,11.82,151
7599.5,0.31,20.57,151
7599.5,1.56,20.51,151
7599.5,3.06,20.42,151
7599.5,4.61,20.39,151
7599.5,6.14,20.32,151
7599.5,7.64,20.3,151
7599.5,9.19,20.23,151
7599.5,10.67,20.21,151
7599.5,12.24,20.06,151
7599.5,13.82,19.55,151
7599.5,15.25,19.03,151
7599.5,16.92,18.79,151
7599.5,18.36,18.51,151
7599.5,19.84,18.29,151
7599.5,21.43,18.09,151
7599.51,22.95,17.9,151
7599.51,24.45,17.67,151
7599.51,26,17.44,151
7599.51,27.47,16.91,151
7599.51,29.17,15.38,151
7599.51,31.19,13.35,151
7599.51,32.02,12.43,151
7599.51,33.56,11.89,151
7614.5,0.3,17.81,151
7614.5,1.55,17.79,151
7614.5,3.2,17.72,151
7614.5,4.62,17.7,151
7614.5,6.23,17.7,151
7614.5,7.75,17.69,151
7614.5,9.23,17.69,151
7614.5,10.7,17.68,151
7614.5,12.19,17.68,151
7614.5,13.71,17.67,151
7614.5,15.17,17.62,151
7614.5,16.87,17.62,151
7614.5,18.15,17.59,151
7614.5,19.84,17.51,151
7614.5,21.47,17.36,151
7614.51,23.11,17.18,151
7614.51,24.53,16.8,151
7614.51,26.09,16.49,151
7614.51,27.69,16.23,151
7614.51,29.01,16.1,151
7614.51,30.51,15.98,151
7614.51,31.72,15.9,151
7626.5,1.66,15.4,151
7626.5,3.12,15.38,151
7626.5,4.68,15.33,151
7626.5,6.24,15.32,151
7626.5,7.68,15.31,151
7626.5,9.18,15.32,151
7626.5,10.68,15.31,151
7626.5,12.3,15.31,151
7626.5,13.82,15.31,151
7626.5,15.27,15.3,151
7626.5,16.8,15.25,151
7626.5,18.37,15.19,151
7626.5,19.82,15.16,151
7626.5,21.39,15.09,151
7626.5,22.97,14.9,151
7626.51,24.52,14.71,151
7626.51,26.09,14.47,151
7626.51,27.64,13.15,151
7626.51,29.25,12.69,151
7626.51,30.73,12.24,151
7650.5,0.15,12.44,151
7650.5,0.31,12.5,151
7650.5,1.54,12.5,151
7650.5,3.09,12.49,151
7650.5,4.63,12.49,151
7650.5,6.17,12.49,151
7650.5,7.71,12.49,151
7650.5,9.29,12.48,151
7650.5,10.75,12.48,151
7650.5,12.32,12.46,151
7650.5,13.74,12.46,151
7650.5,15.24,12.46,151
7650.5,16.8,12.43,151
7650.5,18.42,12.41,151
7650.5,19.88,12.36,151
7650.51,21.21,12.31,151
7650.51,23.1,12.29,151
7650.51,24.62,12.19,151
7650.51,26.08,11.65,151
7650.51,27.59,11.02,151
7650.51,29.18,10.61,151
7650.51,30.23,10.53,151
7682.5,0.26,10.07,151
7682.5,0.32,10.08,151
7682.5,1.53,10.08,151
7682.5,3.06,10.07,151
7682.5,4.76,10.06,151
7682.5,6.17,10.05,151
7682.5,7.7,10.05,151
7682.5,9.23,10.04,151
7682.5,10.7,10.02,151
7682.5,12.31,9.94,151
7682.5,13.91,9.92,151
7682.5,15.28,9.89,151
7682.5,16.79,9.87,151
7682.5,18.45,9.8,151
7682.5,19.9,9.78,151
7682.51,21.44,9.68,151
7682.51,22.9,9.56,151
7682.51,24.52,8.95,151
7682.51,26.12,8.31,151
7682.51,27.72,7.96,151
7682.51,29.21,7.84,151
7738.5,0.33,11.32,151
7738.5,1.63,11.31,151
7738.5,3.06,11.15,151
7738.5,4.71,10.94,151
7738.5,6.14,10.89,151
7738.5,7.84,10.77,151
7738.5,9.39,10.77,151
7738.5,10.65,10.7,151
7738.5,12.22,10.51,151
7738.5,13.76,10.2,151
7738.5,15.25,10.15,151
7738.5,16.86,10.07,151
7738.5,18.31,9.9,151
7738.5,20.01,9.72,151
7738.5,21.6,9.68,151
7738.51,22.99,9.58,151
7738.51,24.42,9.28,151
7738.51,25.91,9.24,151
7738.51,27.42,9.04,151
7738.51,29.21,8.95,151
7738.51,30.5,8.94,151
7760.5,0.33,13.62,151
7760.5,1.55,13.46,151
7760.5,3.16,12.51,151
7760.5,4.69,12.2,151
7760.5,6.15,11.94,151
7760.5,7.63,11.84,151
7760.5,9.18,11.75,151
7760.5,10.71,11.6,151
7760.5,12.21,11.5,151
7760.5,13.91,11.38,151
7760.5,15.35,11.26,151
7760.5,17.19,10.9,151
7760.5,18.32,10.79,151
7760.5,19.88,10.56,151
7760.5,21.39,10.28,151
7760.51,22.92,10.1,151
7760.51,24.4,9.84,151
7760.51,26.04,9.61,151
7760.51,27.47,9.55,151
7760.51,29.05,9.53,151
7760.51,30.67,9.47,151
7760.51,32.12,9.44,151
7760.51,32.6,9.44,151
7774.5,0.33,16.38,151
7774.5,1.59,16.36,151
7774.5,3.07,16.12,151
7774.5,4.61,15.95,151
7774.5,6.29,15.41,151
7774.5,7.71,15,151
7774.5,9.31,14.29,151
7774.5,10.66,13.39,151
7774.5,12.29,12.37,151
7774.5,13.8,11.65,151
7774.5,15.29,11,151
7774.5,16.86,10.81,151
7774.5,18.42,10.6,151
7774.5,19.9,10.38,151
7774.5,21.37,10.24,151
7774.51,23.09,10.14,151
7774.51,24.47,9.93,151
7774.51,25.81,9.84,151
7774.51,27.45,9.74,151
7774.51,29.11,9.68,151
7774.51,30.58,9.59,151
7774.51,32.03,9.58,151
7796.5,0.34,19.51,151
7796.5,1.53,19.34,151
7796.5,3.05,18.86,151
7796.5,4.64,18.37,151
7796.5,6.25,18.08,151
7796.5,7.71,17.58,151
7796.5,9.29,16.63,151
7796.5,10.84,15.53,151
7796.5,12.26,14.3,151
7796.5,13.86,12.72,151
7796.5,15.55,12.28,151
7796.5,18.47,11.77,151
7796.5,19.9,11.71,151
7796.5,21.44,10.92,151
7796.5,22.93,10.83,151
7796.51,24.6,10.53,151
7796.51,26.08,10.32,151
7796.51,27.46,10.07,151
7796.51,29.12,10.07,151
7796.51,30.49,10.06,151
7796.51,32.13,9.97,151
7796.51,32.71,9.95,151
7809.5,0.37,21.92,151
7809.5,1.54,21.88,151
7809.5,3.08,21.8,151
7809.5,4.61,21.3,151
7809.5,6.16,19.96,151
7809.5,7.66,18.88,151
7809.5,9.23,17.68,151
7809.5,10.76,16.78,151
7809.5,12.31,15.23,151
7809.5,13.79,14.55,151
7809.5,15.32,13.72,151
7809.5,16.87,12.53,151
7809.5,18.33,12.05,151
7809.5,19.95,11.4,151
7809.5,21.45,11.16,151
7809.51,22.95,10.84,151
7809.51,24.5,10.65,151
7809.51,26.05,10.36,151
7809.51,27.48,10.29,151
7809.51,29.12,10.17,151
7809.51,30.51,10.06,151
7809.51,32.08,9.99,151
7809.51,32.37,9.98,151
7823.5,0.32,23.53,151
7823.5,1.54,23.36,151
7823.5,3.09,22.86,151
7823.5,4.67,22.4,151
7823.5,6.12,21.37,151
7823.5,7.63,20.4,151
7823.5,9.42,19.57,151
7823.5,10.72,19.09,151
7823.5,12.25,18.61,151
7823.5,13.77,16.75,151
7823.5,15.35,15.28,151
7823.5,17.15,12.94,151
7823.5,18.3,12.22,151
7823.5,19.85,11.63,151
7823.5,21.46,11.05,151
7823.51,23.07,10.85,151
7823.51,24.49,10.7,151
7823.51,26.2,10.51,151
7823.51,27.75,10.36,151
7823.51,29.27,10.22,151
7823.51,30.48,10.16,151
7823.51,32.27,10.15,151
7823.51,32.59,10.13,151
7837.5,0.33,24.21,151
7837.5,1.53,24.17,151
7837.5,3.06,23.82,151
7837.5,4.65,22.96,151
7837.5,6.31,21.63,151
7837.5,7.72,20.67,151
7837.5,9.04,20.37,151
7837.5,10.68,19.86,151
7837.5,12.23,18.18,151
7837.5,13.83,17.36,151
7837.5,15.27,16.06,151
7837.5,16.77,14.52,151
7837.5,18.38,13.01,151
7837.5,19.83,11.63,151
7837.5,21.37,11.33,151
7837.51,22.9,10.81,151
7837.51,24.39,10.59,151
7837.51,26.07,10.4,151
7837.51,27.44,10.34,151
7837.51,29.06,10.29,151
7837.51,30.63,10.21,151
7837.51,31.29,10.21,151
7851.5,0.17,26.68,151
7851.5,1.53,26.68,151
7851.5,3.26,26.65,151
7851.5,4.76,25.15,151
7851.5,6.1,23.72,151
7851.5,7.68,22.31,151
7851.5,9.23,20.76,151
7851.5,10.7,20.1,151
7851.5,12.28,19.07,151
7851.5,13.76,17.8,151
7851.5,15.32,14.71,151
7851.5,16.81,13.33,151
7851.5,18.29,12.68,151
7851.5,20.14,12.01,151
7851.5,21.62,11.16,151
7851.51,22.98,10.95,151
7851.51,24.53,10.71,151
7851.51,26.09,10.6,151
7851.51,27.66,10.49,151
7851.51,29.11,10.4,151
7858.5,0.23,26.58,151
7858.5,1.58,26.57,151
7858.5,3.29,26.54,151
7858.5,4.7,25.65,151
7858.5,6.23,24.78,151
7858.5,7.82,23.35,151
7858.5,9.23,21.95,151
7858.5,10.72,20.76,151
7858.5,12.26,19.83,151
7858.5,13.78,17.09,151
7858.5,15.31,15.03,151
7858.5,16.8,13.22,151
7858.5,18.34,12.31,151
7858.5,19.86,11.7,151
7858.5,21.42,11.11,151
7858.51,22.88,10.83,151
7858.51,24.43,10.64,151
7858.51,25.99,10.5,151
7858.51,27.5,10.44,151
7872.5,0.34,27.34,151
7872.5,1.57,27.33,151
7872.5,3.1,27.31,151
7872.5,4.62,27.28,151
7872.5,6.11,25.59,151
7872.5,7.89,24.33,151
7872.5,9.01,23.81,151
7872.5,10.67,22.96,151
7872.5,12.24,20.56,151
7872.5,13.74,19.37,151
7872.5,15.28,18.09,151
7872.5,16.8,15.87,151
7872.5,18.14,14.39,151
7872.5,19.97,13.06,151
7872.5,21.46,12.2,151
7872.51,22.86,11.64,151
7872.51,24.33,10.85,151
7872.51,26.09,10.55,151
7872.51,26.59,10.58,151
7886.5,0.33,25.98,151
7886.5,1.6,25.82,151
7886.5,3.1,25.53,151
7886.5,4.57,24.87,151
7886.5,6.26,24.59,151
7886.5,7.79,24.39,151
7886.5,9.36,23.97,151
7886.5,10.68,23.18,151
