 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
  2255.000,   1,  0.17765234E+11,   0.00000000E+00,  -0.18329784E+11,  -0.55808670E+08,  -0.28362298E+09,   0.59884687E+08,   0.80882926E+09,   0.00000000E+00,  -0.45983960E-07,
  2269.000,   1,  0.18119587E+11,   0.00000000E+00,  -0.18526538E+11,  -0.55951402E+08,  -0.28430813E+09,   0.65231892E+08,   0.81702598E+09,   0.00000000E+00,   0.11794596E-07,
  2283.000,   1,  0.18489744E+11,   0.00000000E+00,  -0.18804503E+11,  -0.56093313E+08,  -0.28493426E+09,   0.58751922E+08,   0.82540373E+09,   0.00000000E+00,   0.78107040E-08,
  2297.000,   1,  0.19244302E+11,   0.00000000E+00,  -0.19599127E+11,  -0.56213063E+08,  -0.28533843E+09,   0.64242548E+08,   0.83350628E+09,   0.00000000E+00,   0.13559833E-07,
  2311.000,   1,  0.19814128E+11,   0.00000000E+00,  -0.20112122E+11,  -0.56332814E+08,  -0.28597445E+09,   0.70137363E+08,   0.84205127E+09,   0.00000000E+00,   0.10131842E-07,
  2325.000,   1,  0.20350663E+11,   0.00000000E+00,  -0.20567300E+11,  -0.56802491E+08,  -0.28776523E+09,   0.71737614E+08,   0.84865139E+09,   0.00000000E+00,   0.66568471E-08,
  2339.000,   1,  0.20797588E+11,   0.00000000E+00,  -0.20912808E+11,  -0.57314150E+08,  -0.29010222E+09,   0.73402049E+08,   0.85385478E+09,   0.00000000E+00,   0.51268656E-08,
  2353.000,   1,  0.21063284E+11,   0.00000000E+00,  -0.21116637E+11,  -0.57919393E+08,  -0.29281122E+09,   0.72871395E+08,   0.85844396E+09,   0.00000000E+00,   0.46877706E-08,
  2367.000,   1,  0.21249133E+11,   0.00000000E+00,  -0.21326670E+11,  -0.58568950E+08,  -0.29620150E+09,   0.73835793E+08,   0.86139188E+09,   0.00000000E+00,   0.47136009E-08,
  2381.000,   1,  0.21368746E+11,   0.00000000E+00,  -0.21491005E+11,  -0.59258029E+08,  -0.30005322E+09,   0.74174527E+08,   0.86165799E+09,   0.00000000E+00,   0.49414514E-08,
  2395.000,   1,  0.21459187E+11,   0.00000000E+00,  -0.21631280E+11,  -0.59981371E+08,  -0.30398369E+09,   0.74719052E+08,   0.86192410E+09,   0.00000000E+00,   0.62154835E-08,
  2409.000,   1,  0.21538131E+11,   0.00000000E+00,  -0.21767373E+11,  -0.60688013E+08,  -0.30834667E+09,   0.75800090E+08,   0.86219022E+09,   0.00000000E+00,   0.74106665E-08,
  2423.000,   1,  0.21617018E+11,   0.00000000E+00,  -0.21890655E+11,  -0.61359341E+08,  -0.31209658E+09,   0.76406245E+08,   0.86245633E+09,   0.00000000E+00,   0.78872117E-08,
  2437.000,   1,  0.21693147E+11,   0.00000000E+00,  -0.22006703E+11,  -0.62027428E+08,  -0.31532458E+09,   0.75850819E+08,   0.86272590E+09,   0.00000000E+00,   0.90133183E-08,
  2451.000,   1,  0.21741047E+11,   0.00000000E+00,  -0.22112412E+11,  -0.62668516E+08,  -0.31835533E+09,   0.77378366E+08,   0.86673246E+09,   0.00000000E+00,   0.12508463E-07,
  2465.000,   1,  0.21783460E+11,   0.00000000E+00,  -0.22211658E+11,  -0.63309604E+08,  -0.32115824E+09,   0.77762694E+08,   0.87270748E+09,   0.00000000E+00,   0.19388868E-07,
  2479.000,   1,  0.21815242E+11,   0.00000000E+00,  -0.22303412E+11,  -0.63811886E+08,  -0.32314566E+09,   0.78156791E+08,   0.87991243E+09,   0.00000000E+00,   0.32026777E-07,
  2493.000,   1,  0.21840049E+11,   0.00000000E+00,  -0.22383387E+11,  -0.64309031E+08,  -0.32521072E+09,   0.78529190E+08,   0.88051437E+09,   0.00000000E+00,   0.10215030E-06,
  2507.000,   1,  0.21875087E+11,   0.00000000E+00,  -0.22463289E+11,  -0.64627451E+08,  -0.32641149E+09,   0.79414780E+08,   0.88065309E+09,   0.00000000E+00,  -0.14733091E-06,
  2521.000,   1,  0.21923892E+11,   0.00000000E+00,  -0.22542004E+11,  -0.64886305E+08,  -0.32734305E+09,   0.80003526E+08,   0.88931885E+09,   0.00000000E+00,  -0.68593580E-07,
  2535.000,   1,  0.21968439E+11,   0.00000000E+00,  -0.22620811E+11,  -0.65098147E+08,  -0.32844615E+09,   0.79864065E+08,   0.89880426E+09,   0.00000000E+00,  -0.43761861E-07,
  2549.000,   1,  0.22082755E+11,   0.00000000E+00,  -0.22736540E+11,  -0.65279595E+08,  -0.32913650E+09,   0.82924004E+08,   0.90769566E+09,   0.00000000E+00,  -0.49044131E-07,
  2563.000,   1,  0.22161988E+11,   0.00000000E+00,  -0.22813470E+11,  -0.65460560E+08,  -0.33010739E+09,   0.80184266E+08,   0.91652834E+09,   0.00000000E+00,  -0.60142232E-07,
  2577.000,   1,  0.22216534E+11,   0.00000000E+00,  -0.22883425E+11,  -0.65640790E+08,  -0.33094718E+09,   0.81466567E+08,   0.92583964E+09,   0.00000000E+00,  -0.54058949E-07,
  2591.000,   1,  0.22253598E+11,   0.00000000E+00,  -0.22952081E+11,  -0.65820157E+08,  -0.33145325E+09,   0.81939922E+08,   0.93347355E+09,   0.00000000E+00,  -0.37143817E-07,
  2605.000,   1,  0.22401815E+11,   0.00000000E+00,  -0.23016980E+11,  -0.65995549E+08,  -0.33165891E+09,   0.82415941E+08,   0.94241681E+09,   0.00000000E+00,   0.23769401E-06,
  2619.000,   1,  0.22534140E+11,   0.00000000E+00,  -0.23082391E+11,  -0.66180015E+08,  -0.33230686E+09,   0.81908709E+08,   0.94987268E+09,   0.00000000E+00,   0.32296834E-07,
  2633.000,   1,  0.22658664E+11,   0.00000000E+00,  -0.23149964E+11,  -0.66406207E+08,  -0.33285314E+09,   0.83194317E+08,   0.95875791E+09,   0.00000000E+00,   0.15956448E-07,
  2647.000,   1,  0.22775049E+11,   0.00000000E+00,  -0.23222154E+11,  -0.66632405E+08,  -0.33416073E+09,   0.83584865E+08,   0.96709043E+09,   0.00000000E+00,   0.12290471E-07,
  2661.000,   1,  0.22863280E+11,   0.00000000E+00,  -0.23300660E+11,  -0.67019569E+08,  -0.33568739E+09,   0.84065027E+08,   0.97497311E+09,   0.00000000E+00,   0.10472738E-07,
  2675.000,   1,  0.22953022E+11,   0.00000000E+00,  -0.23365105E+11,  -0.67412685E+08,  -0.33721754E+09,   0.84845867E+08,   0.98186729E+09,   0.00000000E+00,   0.10215955E-07,
  2689.000,   1,  0.23057826E+11,   0.00000000E+00,  -0.23425795E+11,  -0.67916104E+08,  -0.33941663E+09,   0.85225503E+08,   0.98819483E+09,   0.00000000E+00,   0.81172518E-08,
  2703.000,   1,  0.23143705E+11,   0.00000000E+00,  -0.23489198E+11,  -0.68443489E+08,  -0.34222009E+09,   0.86140262E+08,   0.99096597E+09,   0.00000000E+00,   0.78676926E-08,
  2717.000,   1,  0.23200123E+11,   0.00000000E+00,  -0.23553770E+11,  -0.69061211E+08,  -0.34535893E+09,   0.86699488E+08,   0.99167179E+09,   0.00000000E+00,   0.83737070E-08,
  2731.000,   1,  0.23238895E+11,   0.00000000E+00,  -0.23672610E+11,  -0.69737370E+08,  -0.34862330E+09,   0.87380784E+08,   0.99193789E+09,   0.00000000E+00,   0.11809458E-07,
  2745.000,   1,  0.23281932E+11,   0.00000000E+00,  -0.23830918E+11,  -0.70450594E+08,  -0.35218554E+09,   0.87535925E+08,   0.99220400E+09,   0.00000000E+00,   0.26216443E-07,
  2759.000,   1,  0.23331775E+11,   0.00000000E+00,  -0.23972343E+11,  -0.71206613E+08,  -0.35550240E+09,   0.88161269E+08,   0.99247012E+09,   0.00000000E+00,   0.21841625E-06,
  2773.000,   1,  0.23380569E+11,   0.00000000E+00,  -0.24100507E+11,  -0.71958681E+08,  -0.35832900E+09,   0.89024302E+08,   0.99273623E+09,   0.00000000E+00,  -0.40030765E-07,
  2787.000,   1,  0.23425797E+11,   0.00000000E+00,  -0.24212314E+11,  -0.72698956E+08,  -0.36120016E+09,   0.90004338E+08,   0.99303604E+09,   0.00000000E+00,  -0.21266673E-07,
  2801.000,   1,  0.23472084E+11,   0.00000000E+00,  -0.24311851E+11,  -0.73434951E+08,  -0.36343020E+09,   0.90046310E+08,   0.99330215E+09,   0.00000000E+00,  -0.15962061E-07,
  2815.000,   1,  0.23512953E+11,   0.00000000E+00,  -0.24392212E+11,  -0.74055475E+08,  -0.36558705E+09,   0.90813965E+08,   0.99356826E+09,   0.00000000E+00,  -0.12475826E-07,
  2829.000,   1,  0.23552204E+11,   0.00000000E+00,  -0.24448697E+11,  -0.74676000E+08,  -0.36735285E+09,   0.91308173E+08,   0.99383438E+09,   0.00000000E+00,  -0.11443825E-07,
  2843.000,   1,  0.23583607E+11,   0.00000000E+00,  -0.24501402E+11,  -0.75086980E+08,  -0.36876823E+09,   0.91883583E+08,   0.99410048E+09,   0.00000000E+00,  -0.10245125E-07,
  2857.000,   1,  0.23612237E+11,   0.00000000E+00,  -0.24551743E+11,  -0.75472860E+08,  -0.36975980E+09,   0.92548865E+08,   0.99429402E+09,   0.00000000E+00,  -0.94630634E-08,
  2871.000,   1,  0.23639240E+11,   0.00000000E+00,  -0.24602078E+11,  -0.75800442E+08,  -0.37057722E+09,   0.92752780E+08,   0.99443744E+09,   0.00000000E+00,  -0.86325587E-08,
  2885.000,   1,  0.23658348E+11,   0.00000000E+00,  -0.24649562E+11,  -0.76100423E+08,  -0.37125765E+09,   0.93254611E+08,   0.99452687E+09,   0.00000000E+00,  -0.81554743E-08,
  2899.000,   1,  0.23684257E+11,   0.00000000E+00,  -0.24696787E+11,  -0.76352447E+08,  -0.37194500E+09,   0.93512427E+08,   0.99756753E+09,   0.00000000E+00,  -0.79271022E-08,
  2913.000,   1,  0.23714636E+11,   0.00000000E+00,  -0.24742287E+11,  -0.76562910E+08,  -0.37246657E+09,   0.94104137E+08,   0.10065873E+10,   0.00000000E+00,  -0.82725111E-08,
  2927.000,   1,  0.23755533E+11,   0.00000000E+00,  -0.24785122E+11,  -0.76740337E+08,  -0.37292488E+09,   0.91777527E+08,   0.10167097E+10,   0.00000000E+00,  -0.80671086E-08,
  2941.000,   1,  0.23816273E+11,   0.00000000E+00,  -0.24823788E+11,  -0.76847993E+08,  -0.37314168E+09,   0.94577280E+08,   0.10256834E+10,   0.00000000E+00,  -0.87400747E-08,
  2955.000,   1,  0.23881176E+11,   0.00000000E+00,  -0.24862121E+11,  -0.76944108E+08,  -0.37346251E+09,   0.91535053E+08,   0.10349917E+10,   0.00000000E+00,  -0.96516254E-08,
  2969.000,   1,  0.23955344E+11,   0.00000000E+00,  -0.24901583E+11,  -0.76944108E+08,  -0.37392091E+09,   0.95742193E+08,   0.10452228E+10,   0.00000000E+00,  -0.11418821E-07,
  2983.000,   1,  0.24046176E+11,   0.00000000E+00,  -0.24940636E+11,  -0.76944108E+08,  -0.37414499E+09,   0.95739367E+08,   0.10557705E+10,   0.00000000E+00,  -0.14488753E-07,
  2997.000,   1,  0.24123488E+11,   0.00000000E+00,  -0.24981950E+11,  -0.76944108E+08,  -0.37472926E+09,   0.96228837E+08,   0.10664564E+10,   0.00000000E+00,  -0.18435722E-07,
  3011.000,   1,  0.24200583E+11,   0.00000000E+00,  -0.25024637E+11,  -0.76944108E+08,  -0.37565744E+09,   0.96798241E+08,   0.10763508E+10,   0.00000000E+00,  -0.25963151E-07,
  3025.000,   1,  0.24273013E+11,   0.00000000E+00,  -0.25069597E+11,  -0.77213387E+08,  -0.37680587E+09,   0.97748890E+08,   0.10849015E+10,   0.00000000E+00,  -0.38481848E-07,
  3039.000,   1,  0.24371833E+11,   0.00000000E+00,  -0.25118690E+11,  -0.77541186E+08,  -0.37852183E+09,   0.98222098E+08,   0.10920613E+10,   0.00000000E+00,  -0.21226412E-06,
  3053.000,   1,  0.24483869E+11,   0.00000000E+00,  -0.25165474E+11,  -0.77894428E+08,  -0.38033026E+09,   0.99092918E+08,   0.10932876E+10,   0.00000000E+00,   0.49803096E-07,
  3067.000,   1,  0.24597022E+11,   0.00000000E+00,  -0.25215700E+11,  -0.78259735E+08,  -0.38352650E+09,   0.98803806E+08,   0.10935537E+10,   0.00000000E+00,   0.21019496E-07,
  3081.000,   1,  0.24657298E+11,   0.00000000E+00,  -0.25293120E+11,  -0.78709282E+08,  -0.38574906E+09,   0.10013485E+09,   0.10938198E+10,   0.00000000E+00,   0.24644118E-07,
  3095.000,   1,  0.24702113E+11,   0.00000000E+00,  -0.25434947E+11,  -0.79256022E+08,  -0.38865542E+09,   0.10013076E+09,   0.10940860E+10,   0.00000000E+00,  -0.38520951E-06,
  3109.000,   1,  0.24743520E+11,   0.00000000E+00,  -0.25563123E+11,  -0.79826480E+08,  -0.39157700E+09,   0.10118618E+09,   0.10943521E+10,   0.00000000E+00,  -0.28510115E-07,
  3123.000,   1,  0.24787654E+11,   0.00000000E+00,  -0.25681499E+11,  -0.80447005E+08,  -0.39424606E+09,   0.10176724E+09,   0.10946182E+10,   0.00000000E+00,  -0.15143265E-07,
  3137.000,   1,  0.24832079E+11,   0.00000000E+00,  -0.25779112E+11,  -0.81066233E+08,  -0.39685028E+09,   0.10188491E+09,   0.10948843E+10,   0.00000000E+00,  -0.11115806E-07,
  3151.000,   1,  0.24880870E+11,   0.00000000E+00,  -0.25856215E+11,  -0.81674662E+08,  -0.39914886E+09,   0.10314055E+09,   0.10951504E+10,   0.00000000E+00,  -0.99634449E-08,
  3165.000,   1,  0.24924866E+11,   0.00000000E+00,  -0.25922180E+11,  -0.82283091E+08,  -0.40121359E+09,   0.10370274E+09,   0.10954165E+10,   0.00000000E+00,  -0.86765460E-08,
  3179.000,   1,  0.24966069E+11,   0.00000000E+00,  -0.25984102E+11,  -0.82748952E+08,  -0.40333683E+09,   0.10376037E+09,   0.10956826E+10,   0.00000000E+00,  -0.78086733E-08,
  3193.000,   1,  0.25007668E+11,   0.00000000E+00,  -0.26039393E+11,  -0.83197716E+08,  -0.40483156E+09,   0.10441273E+09,   0.10969709E+10,   0.00000000E+00,  -0.76244081E-08,
  3207.000,   1,  0.25036686E+11,   0.00000000E+00,  -0.26084962E+11,  -0.83644663E+08,  -0.40642771E+09,   0.10493458E+09,   0.10994385E+10,   0.00000000E+00,  -0.73424059E-08,
  3221.000,   1,  0.25060375E+11,   0.00000000E+00,  -0.26130735E+11,  -0.84091005E+08,  -0.40769700E+09,   0.10536839E+09,   0.11014788E+10,   0.00000000E+00,  -0.74469040E-08,
  3235.000,   1,  0.25088172E+11,   0.00000000E+00,  -0.26173168E+11,  -0.84421995E+08,  -0.40845894E+09,   0.10598956E+09,   0.11016161E+10,   0.00000000E+00,  -0.68768765E-08,
  3249.000,   1,  0.25116029E+11,   0.00000000E+00,  -0.26218187E+11,  -0.84653030E+08,  -0.40894245E+09,   0.10610190E+09,   0.11017043E+10,   0.00000000E+00,  -0.65297156E-08,
  3263.000,   1,  0.25142274E+11,   0.00000000E+00,  -0.26263631E+11,  -0.84864579E+08,  -0.40932742E+09,   0.10600513E+09,   0.11017889E+10,   0.00000000E+00,  -0.54116091E-08,
  3277.000,   1,  0.25188033E+11,   0.00000000E+00,  -0.26304346E+11,  -0.85046019E+08,  -0.40985028E+09,   0.10548009E+09,   0.11018736E+10,   0.00000000E+00,  -0.52202271E-08,
  3291.000,   1,  0.25238709E+11,   0.00000000E+00,  -0.26340490E+11,  -0.85203477E+08,  -0.41012156E+09,   0.10650927E+09,   0.11019583E+10,   0.00000000E+00,  -0.57956704E-08,
  3305.000,   1,  0.25275012E+11,   0.00000000E+00,  -0.26378106E+11,  -0.85250651E+08,  -0.41024190E+09,   0.10713708E+09,   0.11020430E+10,   0.00000000E+00,  -0.70638664E-08,
  3319.000,   1,  0.25341756E+11,   0.00000000E+00,  -0.26410256E+11,  -0.85297827E+08,  -0.41047281E+09,   0.10765901E+09,   0.11025817E+10,   0.00000000E+00,  -0.77902440E-08,
  3333.000,   1,  0.25394841E+11,   0.00000000E+00,  -0.26444144E+11,  -0.85299510E+08,  -0.41075460E+09,   0.10573309E+09,   0.11071279E+10,   0.00000000E+00,  -0.89800994E-08,
  3347.000,   1,  0.25611514E+11,   0.00000000E+00,  -0.26474704E+11,  -0.85299510E+08,  -0.41103157E+09,   0.10633672E+09,   0.11149878E+10,   0.00000000E+00,  -0.21677113E-07,
  3361.000,   1,  0.25907678E+11,   0.00000000E+00,  -0.26505227E+11,  -0.85409153E+08,  -0.41157996E+09,   0.10900460E+09,   0.11229777E+10,   0.00000000E+00,   0.22554964E-07,
  3375.000,   1,  0.26062554E+11,   0.00000000E+00,  -0.26555990E+11,  -0.85522859E+08,  -0.41241301E+09,   0.10972003E+09,   0.11285987E+10,   0.00000000E+00,   0.13508123E-07,
  3389.000,   1,  0.26203454E+11,   0.00000000E+00,  -0.26647764E+11,  -0.85696439E+08,  -0.41399745E+09,   0.10965434E+09,   0.11329251E+10,   0.00000000E+00,   0.11027016E-07,
  3403.000,   1,  0.26346886E+11,   0.00000000E+00,  -0.26771030E+11,  -0.85889975E+08,  -0.41573800E+09,   0.11167508E+09,   0.11408981E+10,   0.00000000E+00,   0.93361241E-08,
  3417.000,   1,  0.26629494E+11,   0.00000000E+00,  -0.26935433E+11,  -0.86229652E+08,  -0.41733939E+09,   0.11093982E+09,   0.11473861E+10,   0.00000000E+00,   0.57260574E-08,
  3431.000,   1,  0.26833007E+11,   0.00000000E+00,  -0.27080681E+11,  -0.86663908E+08,  -0.42000367E+09,   0.11309631E+09,   0.11530557E+10,   0.00000000E+00,   0.49346792E-08,
  3445.000,   1,  0.26948038E+11,   0.00000000E+00,  -0.27215439E+11,  -0.87155660E+08,  -0.42310091E+09,   0.11264511E+09,   0.11565009E+10,   0.00000000E+00,   0.51205262E-08,
  3459.000,   1,  0.27011440E+11,   0.00000000E+00,  -0.27293306E+11,  -0.87736247E+08,  -0.42590501E+09,   0.11375169E+09,   0.11585796E+10,   0.00000000E+00,   0.50805180E-08,
  3473.000,   1,  0.27055852E+11,   0.00000000E+00,  -0.27444068E+11,  -0.88354383E+08,  -0.42944429E+09,   0.11433069E+09,   0.11588336E+10,   0.00000000E+00,   0.61235390E-08,
  3487.000,   1,  0.27100316E+11,   0.00000000E+00,  -0.27629541E+11,  -0.89084959E+08,  -0.43338844E+09,   0.11476523E+09,   0.11590876E+10,   0.00000000E+00,   0.98564575E-08,
  3501.000,   1,  0.27144615E+11,   0.00000000E+00,  -0.27807366E+11,  -0.89814542E+08,  -0.43706034E+09,   0.11525599E+09,   0.11593416E+10,   0.00000000E+00,   0.23599104E-07,
  3515.000,   1,  0.27197707E+11,   0.00000000E+00,  -0.27958357E+11,  -0.90516074E+08,  -0.44026244E+09,   0.11601156E+09,   0.11595957E+10,   0.00000000E+00,  -0.13497815E-06,
  3529.000,   1,  0.27251263E+11,   0.00000000E+00,  -0.28077415E+11,  -0.91217678E+08,  -0.44293431E+09,   0.11673431E+09,   0.11598497E+10,   0.00000000E+00,  -0.25555609E-07,
  3543.000,   1,  0.27311525E+11,   0.00000000E+00,  -0.28175692E+11,  -0.91857641E+08,  -0.44543580E+09,   0.11693284E+09,   0.11601037E+10,   0.00000000E+00,  -0.16995402E-07,
  3557.000,   1,  0.27369135E+11,   0.00000000E+00,  -0.28247999E+11,  -0.92484213E+08,  -0.44741739E+09,   0.11726999E+09,   0.11629182E+10,   0.00000000E+00,  -0.17555898E-07,
  3571.000,   1,  0.27417315E+11,   0.00000000E+00,  -0.28330422E+11,  -0.92912141E+08,  -0.44960408E+09,   0.11784452E+09,   0.11631359E+10,   0.00000000E+00,  -0.13339153E-07,
  3585.000,   1,  0.27470685E+11,   0.00000000E+00,  -0.28406878E+11,  -0.93245990E+08,  -0.45071138E+09,   0.11862902E+09,   0.11633537E+10,   0.00000000E+00,  -0.13082949E-07,
  3599.000,   1,  0.27489464E+11,   0.00000000E+00,  -0.28478687E+11,  -0.93429321E+08,  -0.45190921E+09,   0.11878104E+09,   0.11634526E+10,   0.00000000E+00,  -0.10890247E-07,
  3613.000,   1,  0.27514074E+11,   0.00000000E+00,  -0.28548898E+11,  -0.93438997E+08,  -0.45275787E+09,   0.11945928E+09,   0.11703874E+10,   0.00000000E+00,  -0.93456931E-08,
  3627.000,   1,  0.27553122E+11,   0.00000000E+00,  -0.28618204E+11,  -0.93445564E+08,  -0.45349375E+09,   0.11910593E+09,   0.11823240E+10,   0.00000000E+00,  -0.92146354E-08,
  3641.000,   1,  0.27611996E+11,   0.00000000E+00,  -0.28686347E+11,  -0.93445564E+08,  -0.45394662E+09,   0.12027758E+09,   0.11890396E+10,   0.00000000E+00,  -0.95286789E-08,
  3655.000,   1,  0.27647558E+11,   0.00000000E+00,  -0.28752552E+11,  -0.93445564E+08,  -0.45424904E+09,   0.12003574E+09,   0.12001225E+10,   0.00000000E+00,  -0.95134535E-08,
  3669.000,   1,  0.27689062E+11,   0.00000000E+00,  -0.28812390E+11,  -0.93445564E+08,  -0.45437105E+09,   0.11984317E+09,   0.12114560E+10,   0.00000000E+00,  -0.89992552E-08,
  3683.000,   1,  0.27809061E+11,   0.00000000E+00,  -0.28866628E+11,  -0.93445564E+08,  -0.45456897E+09,   0.12074034E+09,   0.12207652E+10,   0.00000000E+00,  -0.10980491E-07,
  3697.000,   1,  0.27901375E+11,   0.00000000E+00,  -0.28922169E+11,  -0.93445564E+08,  -0.45470846E+09,   0.12164628E+09,   0.12303828E+10,   0.00000000E+00,  -0.13577287E-07,
  3711.000,   1,  0.28002069E+11,   0.00000000E+00,  -0.28974116E+11,  -0.93445564E+08,  -0.45497376E+09,   0.11729312E+09,   0.12410670E+10,   0.00000000E+00,  -0.18729193E-07,
  3725.000,   1,  0.28139794E+11,   0.00000000E+00,  -0.29021210E+11,  -0.93445564E+08,  -0.45544059E+09,   0.12159897E+09,   0.12517573E+10,   0.00000000E+00,  -0.56257504E-07,
  3739.000,   1,  0.28242566E+11,   0.00000000E+00,  -0.29064403E+11,  -0.93445564E+08,  -0.45624235E+09,   0.12286292E+09,   0.12623382E+10,   0.00000000E+00,   0.21972690E-06,
  3753.000,   1,  0.28377096E+11,   0.00000000E+00,  -0.29106520E+11,  -0.93480860E+08,  -0.45737675E+09,   0.12170518E+09,   0.12727667E+10,   0.00000000E+00,   0.26350424E-07,
  3767.000,   1,  0.28579414E+11,   0.00000000E+00,  -0.29163053E+11,  -0.93532872E+08,  -0.45847688E+09,   0.12384954E+09,   0.12816009E+10,   0.00000000E+00,   0.12615684E-07,
  3781.000,   1,  0.28828136E+11,   0.00000000E+00,  -0.29277588E+11,  -0.93689214E+08,  -0.46049264E+09,   0.12391838E+09,   0.12903332E+10,   0.00000000E+00,   0.83229176E-08,
  3795.000,   1,  0.29039722E+11,   0.00000000E+00,  -0.29460931E+11,  -0.93935974E+08,  -0.46247835E+09,   0.12496901E+09,   0.12967230E+10,   0.00000000E+00,   0.69275933E-08,
  3809.000,   1,  0.29266445E+11,   0.00000000E+00,  -0.29643899E+11,  -0.94271766E+08,  -0.46442529E+09,   0.12696883E+09,   0.13022576E+10,   0.00000000E+00,   0.59405910E-08,
  3823.000,   1,  0.29531277E+11,   0.00000000E+00,  -0.29904011E+11,  -0.94795534E+08,  -0.46762409E+09,   0.12645850E+09,   0.13061660E+10,   0.00000000E+00,   0.64737538E-08,
  3837.000,   1,  0.29687034E+11,   0.00000000E+00,  -0.30072909E+11,  -0.95353855E+08,  -0.47087696E+09,   0.12701454E+09,   0.13072369E+10,   0.00000000E+00,   0.67254287E-08,
  3851.000,   1,  0.29762651E+11,   0.00000000E+00,  -0.30228117E+11,  -0.96071151E+08,  -0.47454260E+09,   0.12795122E+09,   0.13079022E+10,   0.00000000E+00,   0.79803693E-08,
  3865.000,   1,  0.29818289E+11,   0.00000000E+00,  -0.30397125E+11,  -0.96788445E+08,  -0.47835363E+09,   0.12812912E+09,   0.13085674E+10,   0.00000000E+00,   0.10512474E-07,
  3879.000,   1,  0.29873263E+11,   0.00000000E+00,  -0.30531176E+11,  -0.97496416E+08,  -0.48161860E+09,   0.12946695E+09,   0.13092327E+10,   0.00000000E+00,   0.13066431E-07,
  3893.000,   1,  0.29925651E+11,   0.00000000E+00,  -0.30615847E+11,  -0.98204029E+08,  -0.48489718E+09,   0.13013228E+09,   0.13098980E+10,   0.00000000E+00,   0.16260451E-07,
  3907.000,   1,  0.29973088E+11,   0.00000000E+00,  -0.30688508E+11,  -0.98843604E+08,  -0.48790302E+09,   0.12976676E+09,   0.13107378E+10,   0.00000000E+00,   0.19512530E-07,
  3921.000,   1,  0.30018013E+11,   0.00000000E+00,  -0.30751163E+11,  -0.99460500E+08,  -0.49016384E+09,   0.13096714E+09,   0.13163544E+10,   0.00000000E+00,   0.22574180E-07,
  3935.000,   1,  0.30057979E+11,   0.00000000E+00,  -0.30814592E+11,  -0.99970168E+08,  -0.49244558E+09,   0.13137901E+09,   0.13221977E+10,   0.00000000E+00,   0.27180863E-07,
  3949.000,   1,  0.30087549E+11,   0.00000000E+00,  -0.30877150E+11,  -0.10041046E+09,  -0.49440250E+09,   0.12981589E+09,   0.13246642E+10,   0.00000000E+00,   0.42756989E-07,
  3963.000,   1,  0.30156335E+11,   0.00000000E+00,  -0.30944718E+11,  -0.10074668E+09,  -0.49597847E+09,   0.13221405E+09,   0.13251364E+10,   0.00000000E+00,   0.37219649E-07,
  3977.000,   1,  0.30218674E+11,   0.00000000E+00,  -0.31022549E+11,  -0.10092206E+09,  -0.49734656E+09,   0.13183650E+09,   0.13257238E+10,   0.00000000E+00,   0.51811972E-07,
  3991.000,   1,  0.30308425E+11,   0.00000000E+00,  -0.31170174E+11,  -0.10108718E+09,  -0.49879636E+09,   0.13070416E+09,   0.13347512E+10,   0.00000000E+00,   0.74519804E-06,
  4005.000,   1,  0.30560147E+11,   0.00000000E+00,  -0.31526579E+11,  -0.10122144E+09,  -0.49921104E+09,   0.10974419E+09,   0.13445421E+10,   0.00000000E+00,  -0.24989488E-07,
  4019.000,   1,  0.31113505E+11,   0.00000000E+00,  -0.32104109E+11,  -0.10135268E+09,  -0.49972024E+09,   0.12197355E+09,   0.13530950E+10,   0.00000000E+00,  -0.26212619E-07,
  4033.000,   1,  0.31328622E+11,   0.00000000E+00,  -0.32362391E+11,  -0.10140227E+09,  -0.50008935E+09,   0.13373688E+09,   0.13638925E+10,   0.00000000E+00,  -0.21685310E-07,
  4047.000,   1,  0.31478372E+11,   0.00000000E+00,  -0.32456988E+11,  -0.10145187E+09,  -0.50029051E+09,   0.13299549E+09,   0.13753754E+10,   0.00000000E+00,  -0.37683916E-07,
  4061.000,   1,  0.31588926E+11,   0.00000000E+00,  -0.32549499E+11,  -0.10146072E+09,  -0.50083048E+09,   0.13454384E+09,   0.13865650E+10,   0.00000000E+00,  -0.63865493E-07,
  4075.000,   1,  0.31790229E+11,   0.00000000E+00,  -0.32638572E+11,  -0.10146072E+09,  -0.50140269E+09,   0.13086026E+09,   0.13965137E+10,   0.00000000E+00,   0.40063881E-07,
  4089.000,   1,  0.32058256E+11,   0.00000000E+00,  -0.32828527E+11,  -0.10146072E+09,  -0.50189542E+09,   0.13289498E+09,   0.14052149E+10,   0.00000000E+00,   0.18733073E-07,
  4103.000,   1,  0.32672136E+11,   0.00000000E+00,  -0.33468528E+11,  -0.10146072E+09,  -0.50261247E+09,   0.12705202E+09,   0.14141883E+10,   0.00000000E+00,   0.20067828E-07,
  4117.000,   1,  0.33151347E+11,   0.00000000E+00,  -0.33889524E+11,  -0.10155400E+09,  -0.50327928E+09,   0.13568516E+09,   0.14199141E+10,   0.00000000E+00,   0.14805173E-07,
